    ,BMUID   ,temp ,wspd ,wgust ,sealevelpressure ,visibility ,cloudcover ,precip ,dew  ,humidity ,loadFactor
62  ,BRYBW-1 ,10.2 ,2.0  ,8.0   ,                 ,           ,           ,0.0    ,6.7  ,78.64    ,0.4953523238380809
63  ,BTUIW-2 ,-2.2 ,0.0  ,0.3   ,                 ,           ,           ,0.0    ,-3.4 ,91.19    ,0.020869565217391303
64  ,BTUIW-2 ,3.4  ,1.3  ,5.0   ,                 ,           ,           ,0.0    ,2.1  ,91.76    ,0.08045766590389015
65  ,BTUIW-2 ,13.0 ,5.5  ,10.6  ,                 ,           ,           ,0.0    ,11.1 ,88.53    ,0.16819221967963385
66  ,BTUIW-2 ,9.6  ,1.7  ,8.1   ,                 ,           ,           ,0.0    ,7.0  ,84.01    ,0.3034782608695652
67  ,CGTHW-1 ,-2.2 ,0.0  ,0.9   ,                 ,           ,           ,0.0    ,-2.6 ,97.08    ,0.0033333333333333335
68  ,CGTHW-1 ,7.3  ,0.0  ,0.0   ,                 ,           ,           ,0.0    ,3.7  ,77.9     ,0.01118840579710145
69  ,CGTHW-1 ,12.8 ,6.0  ,6.0   ,                 ,           ,           ,0.0    ,8.3  ,74.09    ,0.004376811594202898
70  ,CGTHW-1 ,11.2 ,6.0  ,8.9   ,                 ,           ,           ,0.0    ,3.9  ,60.76    ,0.017043478260869563
71  ,CGTHW-1 ,15.0 ,2.9  ,4.9   ,                 ,           ,           ,0.0    ,12.7 ,86.13    ,0.5741159420289854
72  ,CGTHW-1 ,     ,     ,      ,                 ,           ,           ,0.0    ,     ,         ,0.41107246376811596
73  ,CLDCW-1 ,-1.0 ,0.0  ,0.0   ,                 ,           ,           ,0.0    ,-1.2 ,98.21    ,0.25
74  ,CLDCW-1 ,18.5 ,0.4  ,1.8   ,                 ,           ,           ,0.0    ,13.7 ,73.44    ,0.07196428571428572
75  ,CLDCW-1 ,15.5 ,0.9  ,8.1   ,                 ,           ,           ,0.0    ,7.6  ,59.22    ,0.08285714285714285
76  ,CLDCW-1 ,15.3 ,0.0  ,0.0   ,                 ,           ,           ,0.0    ,14.5 ,94.62    ,0.09642857142857143
77  ,CLDCW-1 ,8.7  ,0.9  ,6.0   ,                 ,           ,           ,0.0    ,7.4  ,91.37    ,0.7005357142857143
78  ,CLDNW-1 ,-1.0 ,0.0  ,0.0   ,                 ,           ,           ,0.0    ,-1.2 ,98.21    ,0.19111111111111112
79  ,CLDNW-1 ,4.2  ,0.0  ,0.0   ,                 ,           ,           ,0.0    ,3.5  ,95.09    ,0.04222222222222222
80  ,CLDNW-1 ,18.5 ,0.4  ,1.8   ,                 ,           ,           ,0.0    ,13.7 ,73.44    ,0.11
81  ,CLDNW-1 ,15.5 ,0.9  ,8.1   ,                 ,           ,           ,0.0    ,7.6  ,59.22    ,0.11185185185185186
82  ,CLDNW-1 ,15.3 ,0.0  ,0.0   ,                 ,           ,           ,0.0    ,14.5 ,94.62    ,0.12796296296296297
83  ,CLDNW-1 ,24.8 ,0.5  ,3.0   ,                 ,           ,           ,0.0    ,13.1 ,48.18    ,0.001074074074074074
84  ,CLDNW-1 ,8.7  ,0.9  ,6.0   ,                 ,           ,           ,0.0    ,7.4  ,91.37    ,0.6035185185185186
85  ,CLDRW-1 ,0.6  ,8.1  ,11.0  ,                 ,           ,           ,0.0    ,-1.1 ,88.37    ,0.34443243243243243
86  ,CLDRW-1 ,7.4  ,0.0  ,0.9   ,1034.0           ,6.2        ,25.0       ,0.0    ,1.5  ,66.14    ,0.0014054054054054054
87  ,CLDRW-1 ,10.0 ,6.0  ,6.9   ,                 ,           ,           ,0.0    ,5.8  ,75.14    ,0.2762162162162162
88  ,CLDRW-1 ,9.2  ,0.0  ,2.1   ,                 ,           ,           ,0.0    ,4.7  ,73.65    ,0.12654054054054056
89  ,CLDRW-1 ,15.2 ,0.0  ,1.5   ,                 ,           ,           ,0.0    ,12.8 ,85.13    ,0.061675675675675674
90  ,CLDRW-1 ,10.0 ,1.7  ,3.5   ,                 ,           ,           ,0.0    ,4.0  ,66.62    ,0.3037837837837838
91  ,CLDSW-1 ,-1.0 ,0.0  ,0.0   ,                 ,           ,           ,0.0    ,-1.2 ,98.21    ,0.0675
92  ,CLDSW-1 ,18.5 ,0.4  ,1.8   ,                 ,           ,           ,0.0    ,13.7 ,73.44    ,0.00921875
